movieId,imdbId,avgRating,numRatings
6433,19760,8.4,19400
6434,37954,7.4,4019
6435,43887,6.8,2814
6436,108330,7.3,41866
6437,38279,7.0,2483
6438,57811,6.4,3035
6439,48966,7.5,4097
6440,101410,7.7,102821
6441,64072,7.0,18634
6442,103791,7.2,8761
6443,20691,7.2,2981
6445,38417,6.6,2096
6446,54757,6.9,7214
6447,60355,6.7,2494
6448,59183,7.6,17391
6449,53841,6.7,2231
6450,50490,7.4,7132
6451,68718,6.8,4434
6452,51878,7.5,8750
6453,25456,7.4,1683
6454,100211,7.3,6111
6455,54127,7.0,6191
6456,64861,7.9,3483
6457,54310,7.2,6215
6458,60177,7.1,5832
6459,43461,7.0,5055
6460,57427,7.8,16847
6461,54428,6.7,6431
6462,65150,6.7,5193
6463,150338,7.8,961
6464,119215,5.7,23520
6465,76240,6.1,2487
6466,102456,6.6,4375
6467,39739,7.7,4174
6468,105483,5.7,3168
6469,69834,6.5,5241
6470,65547,6.9,7974
6471,89009,6.6,1787
6472,97261,6.4,577
6473,91164,5.4,2287
6474,117959,6.7,1470
6475,100301,6.0,2561
6476,102900,6.5,7361
6477,36377,7.7,5384
6478,68853,7.0,6438
6479,100670,6.0,635
6480,62362,7.0,5338
6481,100924,6.1,1400
6482,329028,3.4,34014
6483,339034,2.1,24326
6484,329717,5.3,34007
6485,337711,5.6,6848
6486,280490,6.0,3427
6487,301390,6.7,2170
6488,293116,6.2,5473
6489,293452,5.3,488
6490,298050,6.9,531
6491,253335,6.2,295
6492,308671,6.8,1759
6493,318283,5.6,12420
6494,302889,5.6,500
6495,55972,7.2,3493
6496,118239,6.9,649
6497,60814,7.0,3369
6498,67458,6.9,2690
6499,12532,7.8,4322
6500,70634,5.6,4560
6501,209368,5.8,782
6502,289043,7.6,341040
6503,305357,4.9,111361
6504,302309,5.4,341
6505,106792,6.0,1656
6506,286635,7.0,6054
6507,175777,5.0,669
6508,241223,6.6,2700
6509,71141,8.1,16021
6510,106447,5.6,2052
6511,79368,7.1,1868
6512,57259,6.1,2124
6513,31602,6.5,2846
6514,56415,1.7,1046
6515,29808,7.4,4807
6516,48947,7.1,6748
6517,103747,5.9,8474
6518,99587,5.8,5683
6519,76059,6.5,3374
6520,45966,6.3,2872
6521,79510,5.9,2329
6522,58324,7.2,4187
6523,104926,5.9,9249
6524,54198,7.3,4603
6525,93660,6.8,5330
6526,101991,7.3,5591
6527,45125,7.5,5080
6528,66402,6.6,2395
6529,58621,6.0,644
6530,74811,7.7,33494
6531,107146,6.8,1743
6532,69449,6.6,1126
6533,69495,7.8,17080
6534,286716,5.7,236296
6535,333780,4.7,55256
6536,165982,6.7,43748
6537,181852,6.3,344161
6538,324133,6.8,38958
6539,325980,8.0,949714
6540,317887,7.1,2343
6541,311429,5.8,155541
6542,308476,7.9,6897
6543,283387,6.5,243
6544,291538,6.3,1527
6545,300015,7.0,6454
6546,251777,7.2,1685
6547,322659,6.4,5094
6548,172156,6.6,203621
6549,319524,5.7,8807
6550,274166,6.2,133876
6551,284850,5.1,1309
6552,301199,7.4,38288
6553,322725,7.0,1854
6554,280696,5.9,2593
6555,233418,7.0,1105
6556,316829,7.1,1428
6557,113533,5.1,1282
6558,101635,5.8,18819
6559,110364,6.4,22926
6560,100053,4.8,4072
6561,53084,7.0,7487
6562,57523,7.1,2191
6563,319829,5.5,4248
6564,325703,5.5,120097
6565,329575,7.3,62613
6566,338459,4.2,48329
6567,252299,6.8,22091
6568,342167,6.3,5399
6569,278487,4.4,1880
6570,314170,6.2,976
6571,319769,7.7,11837
6572,286947,6.0,5838
6573,68240,7.2,8309
6574,101831,4.8,1813
6575,74564,5.8,3153
6576,71706,6.6,4381
6577,102202,4.5,4888
6578,58265,7.0,6196
6579,55256,7.9,17417
6580,275915,6.9,1003
6581,66249,7.1,9303
6582,89901,6.4,9975
6583,94764,6.5,5601
6584,61177,6.0,8580
6585,70915,6.4,3338
6586,328828,6.3,180294
6587,299930,2.4,44231
6588,283883,6.2,2028
6589,369295,6.3,192
6590,325352,6.5,1359
6591,318411,7.8,24518
6592,314630,6.5,3250
6593,322330,6.2,113403
6594,298126,5.6,269
6595,257076,6.0,130177
6596,306734,4.9,10518
6597,310149,5.8,2775
6598,308508,7.5,2477
6599,54599,7.8,6512
6600,107492,6.6,809
6601,90727,5.2,975
6602,94793,6.7,7778
6603,39335,7.1,2593
6604,61132,7.4,3613
6605,73345,7.4,958
6606,257019,5.6,856
6607,41792,6.4,828
6608,112628,4.5,444
6609,58715,7.9,9341
6610,64437,7.1,3812
6611,45274,8.2,19781
6612,103888,7.6,3515
6613,69946,6.1,2358
6614,99819,6.4,12318
6615,329101,5.8,101626
6616,338077,6.0,11141
6617,316356,7.5,61124
6618,286112,7.3,67283
6619,263757,6.1,32655
6620,305206,7.5,45201
6621,309326,7.2,623
6622,280523,6.2,668
6623,285879,6.2,1245
6624,313911,5.1,30383
6625,109369,6.0,8024
6626,106536,5.9,693
6627,115865,5.8,293
6628,87425,4.9,2717
6629,45888,7.1,14174
6630,51776,7.3,4055
6631,107504,5.1,3524
6632,86036,6.2,2369
6633,110891,5.8,1833
6634,93840,6.0,831
6635,98160,6.1,1719
6636,90103,7.0,17556
6637,92085,6.7,3171
6638,86525,6.4,11667
6639,62467,7.8,24605
6640,108557,6.8,442
6641,216625,7.2,10362
6642,102915,6.1,14712
6643,46438,8.2,42451
6644,91830,7.8,5221
6645,66434,6.8,44079
6646,62430,5.9,6498
6647,303313,6.8,479
6648,245837,7.3,1506
6649,54412,7.7,3032
6650,41546,8.1,31417
6651,280438,5.9,2803
6652,68768,6.5,14782
6653,85780,5.8,9699
6654,57215,6.1,725
6655,50251,6.3,1170
6656,51381,4.7,1742
6657,45546,6.7,5928
6658,78721,6.0,13870
6659,100814,7.2,106481
6660,40725,8.3,24117
6661,218433,6.4,139
6662,57413,7.2,43924
6663,75066,7.3,25174
6664,88944,6.7,131382
6665,79073,6.5,8039
6666,68361,7.9,32951
6667,120472,8.0,2937
6668,235060,7.8,11552
6669,44741,8.3,57333
6670,287969,5.6,2148
6671,99040,7.6,5827
6672,309061,8.0,3656
6673,101025,7.3,2150
6674,311356,7.9,107
6675,258242,7.0,493
6676,104504,7.6,976
6677,114176,8.9,77
6678,99731,6.0,7409
6679,308808,7.3,2270
6680,264802,6.5,451
6681,120584,7.0,2503
6682,150433,7.8,6846
6683,116308,7.3,5291
6684,67445,7.5,16187
6685,266747,2.8,4854
6686,288045,5.2,35607
6687,270980,4.7,26563
6688,286476,7.6,1655
6689,357470,6.1,4035
6690,284491,6.5,5107
6691,243232,6.6,1998
6692,271211,7.2,958
6693,293685,4.9,396
6694,324158,6.4,783
6695,301470,5.6,53449
6696,303785,6.0,2386
6697,326806,5.3,629
6698,317950,5.5,376
6699,301684,6.2,3857
6700,301524,6.6,5010
6701,365960,7.3,3781
6702,325258,5.6,12772
6703,304711,5.2,16173
6704,264689,7.3,3093
6705,320244,6.3,14024
6706,260414,7.2,2987
6707,303816,5.6,69411
6708,325805,7.3,116988
6709,285823,6.4,143696
6710,246592,6.8,6177
6711,335266,7.8,368672
6712,325761,5.4,1076
6713,291350,7.9,19054
6714,300620,6.7,6938
6715,103957,4.6,836
6716,71385,6.1,961
6717,177749,7.1,1217
6718,89222,6.2,6205
6719,87384,4.9,534
6720,104647,5.9,9001
6721,103285,7.4,15763
6722,105839,7.5,8249
6723,108592,6.8,5826
6724,70510,8.1,37249
6725,78239,4.0,5498
6726,257215,7.0,1025
6727,63671,7.4,7128
6728,56632,6.7,1643
6729,86992,6.4,1619
6730,77369,6.3,13406
6731,88993,7.2,57077
6732,64418,7.2,11845
6733,283422,7.0,1586
6734,104850,5.9,20184
6735,79826,7.0,7124
6736,67727,6.6,2391
6737,293624,4.6,837
6738,46366,6.3,2130
6739,42209,5.8,1904
6740,101455,4.8,2496
6741,75930,6.3,3757
6742,97557,6.0,2381
6743,34928,6.8,3366
6744,89730,5.5,11852
6745,100608,5.7,1063
6746,75261,4.6,4706
6747,53571,6.3,1200
6748,78908,6.9,22075
6749,29440,7.3,2147
6750,313792,6.4,27960
6751,331468,4.9,19892
6752,191133,5.5,6351
6753,327137,7.6,47958
6754,320691,7.0,236645
6755,281686,7.1,42623
6756,303830,6.5,1974
6757,284034,5.9,4218
6758,289176,7.0,49
6759,286594,6.2,2845
6760,310154,7.4,3926
6761,373389,7.6,602
6762,334754,7.2,6314
6763,266489,5.9,51479
6764,327850,6.7,94500
6765,328589,6.8,42512
6766,204933,4.7,137
6767,300069,5.8,529
6768,309820,6.6,14018
6769,330602,6.7,6037
6770,314412,7.6,22943
6771,362511,4.6,7329
6772,318202,7.9,7179
6773,286244,7.8,47256
6774,86541,7.3,73185
6775,284262,7.6,927
6777,55031,8.2,60431
6778,100470,7.6,1698
6779,78199,7.2,5183
6780,103882,7.4,4713
6781,71688,7.3,1068
6782,97728,7.0,6116
6783,31885,8.1,23890
6784,75244,7.6,6961
6785,47472,7.4,19070
6786,89424,7.4,12752
6787,74119,8.0,90054
6788,109129,5.4,1924
6789,115561,7.5,12660
6790,267287,6.5,12341
6791,92603,7.8,16065
6792,120125,7.8,10577
6793,103786,5.6,58851
6794,106375,4.8,22966
6795,90735,5.4,4436
6796,101507,7.8,109677
6797,101516,6.8,23418
6798,74256,6.9,14268
6799,101524,6.4,1359
6800,90859,5.7,59716
6801,255067,7.3,9754
6802,104006,5.7,6237
6803,87909,6.8,20037
6804,88967,5.8,4676
6805,112750,6.5,10616
6806,251433,6.9,3988
6807,85959,7.6,102712
6808,65207,7.7,46765
6809,88272,6.3,13849
6810,102945,6.2,44499
6811,110759,6.6,11356
6812,100514,5.9,23168
6813,59221,7.3,5118
6814,87062,5.5,8157
6815,89346,6.5,9573
6816,94138,7.2,9644
6817,100928,6.7,10012
6818,91251,8.2,41947
6819,102749,5.9,1727
6820,210070,6.8,37597
6821,79576,5.2,3661
6822,106350,6.9,1280
6823,105691,6.5,3047
6824,105291,5.5,1294
6825,62190,6.3,1881
6826,63591,6.4,2085
6827,110169,2.7,9069
6828,88318,7.8,1891
6829,104376,5.0,1492
6830,45205,7.5,4113
6831,215516,6.5,1416
6832,102768,6.7,26859
6833,163745,6.6,605
6834,108569,5.5,1412
6835,82000,5.3,3107
6836,53593,3.8,1893
6837,31593,7.3,3777
6838,177068,5.3,637
6839,311941,6.1,5748
6840,67217,7.2,4906
6841,101371,6.1,2715
6842,68732,7.2,4077
6843,83906,6.0,2558
6844,110722,6.7,2732
6845,99242,6.4,1659
6846,94169,4.8,1093
6847,108320,6.5,951
6848,76271,5.9,3945
6849,66344,7.5,8146
6850,104695,6.1,11187
6851,104321,6.7,3090
6852,61809,8.0,21816
6853,92717,4.7,461
6854,58962,7.4,4121
6855,216578,7.0,1134
6856,35575,7.7,12720
6857,107692,7.9,30956
6858,56291,7.6,17504
6859,33532,7.7,4021
6860,102460,5.9,7688
6861,284478,6.0,1018
6862,313443,6.5,52162
6863,332379,7.1,240123
6864,380275,8.6,1752
6865,314039,6.3,960
6866,336910,6.4,1398
6867,340377,7.7,63382
6868,335563,6.6,20222
6869,340468,7.9,7432
6870,327056,8.0,383665
6871,326900,5.1,3788
6872,317676,2.0,34415
6873,138524,6.3,84633
6874,266697,8.1,886961
6875,342300,5.9,1052
6876,322289,6.5,2804
6877,339071,6.9,1315
6878,287364,5.5,716
6879,313542,7.1,84766
6880,324216,6.2,121287
6881,311648,7.1,19182
6882,339579,6.5,10766
6883,325055,6.3,9796
6884,312549,6.9,17829
6885,199626,5.3,20363
6886,294357,6.5,24965
6887,316465,6.9,35716
6888,306047,5.5,126316
6889,328880,6.8,84715
6890,363589,7.2,79468
6891,251110,7.0,1413
6892,314676,5.6,7753
6893,64505,7.3,36583
6894,87464,5.9,1039
6895,338290,7.1,3066
6896,90015,8.4,7405
6897,219374,6.9,3378
6898,313670,7.5,11996
6899,92532,3.1,3188
6900,75765,6.8,5974
6901,102432,5.4,699
6902,165832,7.7,27092
6903,74802,5.3,1789
6905,105480,5.8,1020
6906,90151,6.2,1948
6907,110044,5.2,1176
6908,50197,5.3,2213
6909,325655,6.7,26703
6910,71276,6.6,3578
6911,38661,7.4,1371
6912,34409,6.8,1903
6913,71519,6.4,2775
6914,119935,6.0,1013
6915,99250,4.9,611
6916,56211,4.3,1773
6917,95916,5.7,1105
6918,48956,8.2,9309
6919,67204,7.0,2422
6920,65531,8.1,18869
6921,75902,7.9,3375
6923,35318,6.8,3632
6924,36348,7.2,3677
6925,36349,7.0,3338
6926,49777,7.6,1329
6927,308383,6.3,27753
6928,322023,6.5,1858
6929,261652,6.2,376
6930,368745,7.2,519
6931,339607,4.3,292
6932,323944,7.2,31380
6933,271809,5.3,485
6934,242653,6.7,409139
6935,363510,8.4,2279
6936,319343,6.9,188638
6937,265803,6.1,247
6938,379713,6.9,466
6939,155722,7.9,6566
6940,337961,6.3,4553
6941,380473,7.0,38
6942,314331,7.6,381322
6943,330247,5.5,250
6944,101862,6.5,62380
6945,373175,7.4,2921
6946,318155,5.7,29523
6947,311113,7.4,187441
6948,343121,8.0,8549
6949,321442,6.1,3724
6950,338188,6.5,30703
6951,312528,3.9,44273
6952,348836,5.8,99295
6953,315733,7.7,210628
6954,338135,7.7,26771
6955,169624,6.7,62
6956,333764,7.1,3104
6957,307987,7.1,126417
6958,338094,5.0,37557
6959,300556,5.6,56950
6960,97839,6.9,1031
6961,104237,6.9,14565
6962,334029,7.3,265
6963,293088,7.0,2412
6964,88987,6.8,2198
6965,312848,6.9,597
6966,99365,6.4,53525
6967,37635,7.7,9374
6968,109575,5.7,3300
6969,85426,6.9,5041
6970,50307,7.3,6996
6971,101829,7.7,18064
6972,118125,6.6,771
6973,104265,5.8,12170
6974,99615,6.5,17365
6975,119167,7.6,55105
6976,69341,7.0,8271
6977,102526,6.6,28161
6978,102943,7.1,17771
6979,86567,7.1,82120
6980,56255,6.9,4211
6981,48452,8.2,11945
6982,43686,8.0,9742
6983,36969,7.6,7075
6984,27075,7.8,4568
6985,19254,8.2,39550
6986,16641,8.0,6763
6987,10323,8.1,48723
6988,9968,7.6,8388
6989,85615,6.8,11079
6990,79240,7.0,14083
6991,87365,6.4,16459
6992,109951,6.2,14365
6993,91167,7.9,60894
6994,102004,6.3,16676
6995,65832,3.2,15654
6996,102034,4.1,40692
6997,104427,6.6,19325
6998,107148,6.3,2425
6999,104452,6.1,20012
7000,102070,5.8,48184
7001,77745,7.4,45392
7002,100151,7.6,2637
7003,102181,6.9,8822
7004,99938,6.1,123212
7005,102216,5.2,14031
7006,104627,6.1,7093
7007,102266,7.0,85291
7008,70849,7.1,44171
7009,104756,7.3,18731
7010,101316,6.9,17228
7011,91495,7.0,9528
7012,100201,6.4,10708
7013,48424,8.0,74136
7014,107711,5.6,19925
7015,102598,6.3,9094
7016,93692,5.7,44834
7017,105104,5.9,41610
7018,100404,6.9,34010
7019,93793,6.1,9387
7020,102721,7.3,5717
7021,102729,5.7,5991
7022,266308,7.7,157473
7023,107156,7.7,12546
7024,73650,6.0,47113
7025,102443,7.2,7731
7026,94072,6.5,15151
7027,90022,7.2,33116
7028,100449,6.8,17749
7029,76590,6.4,13129
7030,105211,6.9,11498
7031,107927,5.5,7587
7032,100485,6.2,14772
7033,93936,6.5,26450
7034,150662,7.6,46768
7035,88194,6.8,15615
7036,90142,6.0,40870
7037,103030,7.1,12008
7038,210358,6.5,6215
7039,105585,6.8,12763
7040,90180,7.3,25477
7041,111477,5.9,11445
7042,90563,7.4,15713
7043,56663,8.0,23022
7044,100935,7.2,73525
7045,100944,6.8,30711
7046,94332,6.5,55557
7047,90350,6.9,12441
7048,119807,6.7,40839
7049,24025,6.7,3005
7050,27630,7.2,3598
7051,59903,6.2,8809
7052,27948,6.4,2039
7053,26942,7.1,2616
7054,41594,7.3,5601
7055,28333,7.7,10762
7056,22286,7.7,15767
7057,26714,7.0,2819
7058,39566,7.3,4076
7059,37120,7.4,5818
7060,70239,7.3,22673
7061,31210,7.6,8736
7062,55798,7.8,14288
7063,68182,8.0,45790
7064,38348,8.0,21929
7065,4972,6.6,20005
7066,107358,7.7,2358
7067,59229,7.6,10102
7068,54632,7.9,17512
7069,67372,7.5,11315
7070,40724,7.8,24999
7071,72417,8.2,17616
7072,31971,7.9,37271
7073,58586,7.5,22936
7074,15163,7.9,8018
7075,49096,7.9,10364
7076,62765,7.5,54321
7077,11841,7.8,4523
7078,30287,7.6,10479
7079,31455,7.9,9114
7080,24034,7.6,9433
7081,24166,7.0,2645
7082,56575,6.7,7631
7083,90110,7.1,3751
7084,69097,7.7,22668
7085,58571,7.0,5247
7086,30637,7.9,7003
7087,87892,7.4,15292
7088,53146,7.5,8498
7089,71129,7.9,34988
7090,299977,7.9,164189
7091,23027,7.7,10688
7092,26071,7.1,4475
7093,71524,7.3,10807
7094,238627,5.2,663
7095,76327,6.7,6059
7096,307385,8.1,2150
7097,240149,6.7,1819
7098,42949,7.2,1208
7099,87544,8.1,125245
7100,104027,5.8,1494
7101,101745,6.2,30026
7102,92925,5.9,29007
7103,100087,5.4,2571
7104,78723,5.8,28859
7105,193854,6.3,1998
7106,74972,7.0,1264
7107,77578,6.8,12247
7108,108656,6.8,5056
7109,114086,6.5,5025
7110,140384,7.3,2652
7111,66319,7.5,7661
7112,61328,7.1,2818
7113,101529,7.0,982
7114,59043,7.6,8447
7115,73582,7.7,26664
7116,46911,8.1,55417
7117,107387,4.7,20347
7118,93207,7.4,4322
7119,99316,5.9,3828
7120,326820,2.8,1520
7121,41090,7.6,17642
7122,60908,7.5,3296
7123,102511,7.1,42135
7124,214730,7.3,3381
7125,156096,7.5,1298
7126,74749,7.5,9224
7127,102818,6.1,2311
7128,28358,6.7,6163
7129,98153,6.9,423
7130,59084,7.2,5145
7131,53320,7.0,2518
7132,26778,8.0,28234
7133,85935,3.7,1427
7134,87280,6.9,8371
7135,54389,7.6,15227
7136,62695,7.8,10167
7137,318374,7.0,30671
7138,315850,6.9,1686
7139,298845,7.8,38809
7140,354696,7.3,199
7141,342804,8.4,1658
7142,322589,5.3,40664
7143,325710,7.7,364721
7144,329094,7.7,71
7146,343172,6.5,924
7147,319061,8.0,385771
7148,337592,5.2,7422
7149,337741,6.7,101872
7150,338466,5.8,48451
7151,335119,6.9,67490
7152,340376,6.2,4612
7153,167260,8.9,1460123
7154,304415,6.5,70887
7155,337909,6.9,21513
7156,317910,8.2,21504
7157,317640,6.2,4475
7158,315983,7.6,61231
7159,304857,6.7,808
7160,340855,7.3,122809
7161,349205,5.9,85713
7162,159365,7.2,130680
7163,338337,6.3,97270
7164,316396,6.9,60722
7165,335013,6.4,5994
7166,318850,5.7,951
7167,304229,6.7,6009
7168,287963,6.1,4199
7169,360139,6.1,33618
7170,332712,4.6,3340
7171,364930,7.1,5830
7172,346094,7.7,15596
7173,343135,5.9,117210
7174,350194,5.8,1412
7175,329691,4.1,25657
7176,371280,7.5,4037
7177,368913,7.4,8191
7178,71577,6.4,21763
7179,104181,6.9,11061
7180,53133,7.4,3083
7181,59712,7.2,4549
7182,60636,6.6,1413
7183,66449,5.7,1934
7184,61089,7.1,4552
7185,93828,6.2,3378
7186,101625,5.8,3456
7187,92646,4.7,1005
7188,94819,5.8,2964
7189,109376,2.5,4114
7190,65911,6.5,840
7191,103827,5.4,2279
7192,107750,6.7,4984
7193,98987,6.3,16045
7194,51429,6.9,3850
7195,43503,7.3,3721
7196,42727,7.2,3791
7197,73796,5.7,1559
7198,93737,5.2,5846
7199,323633,7.0,2237
7200,47956,6.9,1497
7201,310924,6.6,5087
7202,222812,5.9,10024
7203,162958,6.1,1807
7204,61758,5.2,1918
7205,73906,7.0,7425
7206,50706,7.8,16398
7207,54469,6.7,2048
7208,33553,6.9,7502
7209,46487,7.5,14827
7210,38762,7.8,19102
7211,43915,7.5,5061
7212,41498,7.0,6783
7213,61581,6.3,1341
7214,50599,5.8,1742
7215,37382,7.9,27522
7216,33717,7.6,13302
7217,39302,7.6,15598
7218,36244,8.0,18706
7219,33149,7.3,6298
7220,87718,6.0,2455
7221,22268,6.9,2536
7222,28346,3.8,7167
7223,42369,7.3,9375
7224,40185,6.8,2245
7225,76578,7.4,19680
7226,292610,5.5,6573
7227,61122,7.4,3860
7228,104009,4.8,18893
7229,107594,5.8,3463
7230,60980,6.1,2338
7231,63800,6.4,1250
7232,84058,6.7,1357
7233,91513,4.9,721
7234,47528,8.1,52420
7235,296042,7.1,48000
7236,72730,6.6,14978
7237,74777,6.3,7231
7238,52080,7.9,9002
7239,64639,5.8,4092
7240,89420,5.2,1861
7241,50585,7.9,5797
7242,97028,5.3,1020
7243,6864,8.0,12551
7244,54673,2.4,7010
7245,54393,4.2,1884
7246,49922,3.0,1172
7247,62803,6.9,36932
7248,290879,6.6,1773
7249,67589,6.6,2114
7250,66193,7.1,6649
7251,105810,6.8,2915
7252,56580,5.9,733
7253,18033,7.4,2681
7254,289879,7.7,415052
7255,335559,5.6,25049
7256,379557,8.0,30895
7257,315824,4.9,16956
7258,314498,5.7,21917
7259,365957,3.6,24844
7260,345551,7.1,16050
7261,337579,5.8,13234
7262,337917,5.3,8981
7263,349825,7.5,42587
7264,234940,6.5,1000
7265,309987,7.2,98772
7266,307109,7.0,4447
7267,108560,5.4,8282
7268,100065,5.8,1042
7269,101998,7.0,1215
7270,111218,5.7,2330
7271,91310,5.9,656
7272,69332,6.5,5539
7273,76543,6.4,923
7274,73282,6.9,2558
7275,72351,6.7,1762
7276,129136,4.8,2321
7277,106185,5.7,1393
7278,166158,5.7,1989
7279,73901,6.4,1509
7280,68284,5.6,4976
7281,70656,5.7,1903
7282,245943,1.7,1185
7283,88213,5.9,3805
7284,105636,6.2,9139
7285,328538,6.8,75153
7286,105411,7.2,3739
7287,75161,6.3,1020
7288,13140,7.2,2607
7289,70694,5.5,3161
7290,39825,6.8,1312
7291,110867,5.6,630
7292,86955,3.6,5089
7293,343660,6.8,299646
7294,361925,5.2,11549
7295,233230,7.1,822
7296,293146,6.6,251
7297,323872,7.3,7646
7298,304391,5.6,882
7299,329388,7.4,10302
7300,67927,7.3,24433
7301,42619,8.0,8177
7302,15400,7.8,4872
7303,52738,7.4,10877
7304,74121,7.5,2389
7305,90738,6.3,7662
7306,221344,8.0,4164
7307,89153,6.7,14770
7308,89421,5.2,11307
7309,16654,7.1,1505
7310,91828,5.5,27123
7311,31385,7.8,8867
7312,60420,7.2,1918
7313,99575,4.7,5396
7314,301777,5.8,1364
7315,312329,5.3,6367
7316,361467,4.6,25686
7317,356150,6.6,180552
7318,335345,7.2,198295
7319,331953,5.7,26542
7320,338096,6.0,24852
7321,315297,5.3,18896
7322,349079,6.1,500
7323,301357,7.7,127860
7324,317648,6.7,73103
7325,335438,6.1,130320
7326,258816,6.5,5454
7327,60827,8.1,84770
7328,64793,7.8,7148
7329,56671,6.8,1602
7330,41967,6.4,1508
7331,76686,6.7,4550
7332,50397,6.1,1237
7333,35753,7.8,7655
7334,74554,7.4,7345
7335,46187,7.8,10948
7336,64118,7.6,6575
7337,270197,6.3,1111
7338,49674,7.5,3657
7339,82964,6.5,1062
7340,89393,6.5,12011
7341,60232,7.3,8972
7342,95454,5.5,1359
7343,210389,6.7,1307
7344,56704,6.8,1500
7345,358349,4.5,12844
7346,265208,6.7,188574
7347,363988,6.6,167512
7348,360009,6.6,28136
7349,317842,7.5,2274
7350,371683,5.3,192
7351,303348,7.5,526
7352,329767,6.9,7343
7353,109447,5.3,6176
7354,107473,6.2,19025
7355,118172,6.3,2779
7356,82810,6.5,1069
7357,50839,7.2,4672
7358,318049,6.4,1037
7359,94288,4.7,1263
7360,363547,7.3,217784
7361,338013,8.3,808486
7362,364045,6.2,73351
7363,355683,7.0,500
7364,332658,6.9,14545
7365,351461,7.4,8606
7366,300051,6.2,59648
7367,335245,6.2,93019
7368,354766,5.7,5201
7369,331632,5.0,41543
7370,305583,6.1,1002
7371,276919,8.0,124196
7372,277941,6.5,24066
7373,167190,6.9,280975
7374,299172,5.4,17264
7375,337697,5.9,35406
7376,351977,6.3,64582
7377,301976,7.1,21698
7378,359517,4.4,6699
7379,318974,6.0,18365
7380,327679,6.3,56297
7381,327247,5.5,50677
7382,326977,7.5,13487
7383,323939,6.4,11502
7384,336264,7.6,2439
7385,315110,5.3,3936
7386,49833,7.9,56225
7387,77402,7.9,102134
7388,69824,7.2,3699
7389,60782,5.7,6883
7390,307351,6.2,1833
7391,74923,5.9,2708
7392,62708,6.6,3917
7393,90036,4.4,940
7394,59797,7.0,6693
7395,42327,7.1,4231
7396,70644,8.5,13591
7397,58930,6.4,1303
7398,44410,6.7,773
7399,66130,5.1,991
7400,96921,5.2,947
7401,104783,6.3,815
7402,74540,4.4,3102
7403,97371,3.4,1021
7404,92569,6.5,591
7405,45094,6.8,4080
7406,31322,6.9,4131
7407,41098,6.5,3177
7408,44762,6.1,2556
7409,82516,5.8,896
7410,86058,5.9,7249
7411,93582,3.9,1134
7412,77304,5.7,995
7413,342508,5.0,2350
7414,79219,7.2,2630
7415,76301,7.0,1933
7416,73766,7.2,4994
7417,104550,6.1,1326
7418,259182,7.4,1733
7419,88680,7.7,48598
7420,58725,6.4,5891
7422,70061,7.9,1983
7423,179218,8.2,3460
7437,345074,6.3,7466
7438,378194,8.0,601978
7439,330793,6.5,140722
7440,380615,7.4,1640
7441,358590,5.8,411
7442,289635,6.5,12536
7443,308488,6.3,222
7444,337563,6.2,145610
7445,328107,7.7,303275
7446,398872,5.5,650
7447,333847,8.1,189
7448,326856,4.8,28517
7449,335121,4.8,23823
7450,323033,5.9,20733
7451,377092,7.0,295650
7452,277895,6.7,395
7453,363282,4.9,20081
7454,338526,6.1,225952
7455,339419,7.2,3946
7456,296915,7.6,4012
7457,349169,5.6,5543
7458,332452,7.2,444386
7459,293007,7.6,16149
7460,379217,7.1,54344
7461,329111,6.6,2920
7471,109529,7.3,1015
7474,65488,7.7,3578
7475,330802,7.1,1934
7477,160184,5.3,22111
7478,94089,7.7,1852
7479,36515,7.4,3305
7480,86510,7.1,6166
7481,89092,6.9,39472
7482,70034,7.7,87414
7483,114651,7.5,1463
7484,65780,7.9,9610
7485,53134,7.9,6189
7486,118845,7.8,18864
7487,99762,6.3,11439
7488,99121,7.6,642
7489,100557,7.4,2251
7490,85370,7.4,1367
7491,60736,7.4,4523
7492,77914,7.2,8753
7493,51077,7.2,6531
7502,185906,9.5,307118
7505,108906,8.3,15942
7521,188055,5.4,2036
7523,99409,5.4,6257
7528,140447,6.0,1370
7537,51561,7.1,384
7541,214388,5.9,19738
7560,58083,8.0,17420
7561,98061,6.8,4833
7562,118996,6.6,15696
7563,251052,6.8,3628
7564,58279,8.0,12503
7565,45609,3.7,1248
7566,88650,8.3,2242
7567,282410,7.3,1146
7568,253016,7.1,205
7569,62512,6.9,86636
7570,86034,6.6,85283
7571,45564,7.0,4005
7572,243664,8.1,8202
7573,86006,6.2,55241
7574,113725,7.6,3669
7577,73822,7.8,3736
7578,31647,7.9,4020
7579,32943,7.4,6784
7580,49474,7.2,2950
7581,41386,7.1,8426
7582,36230,7.6,2569
7583,34890,7.5,3587
7584,35567,7.3,8109
7585,48673,7.4,6783
7586,76734,7.8,10064
7587,62229,8.1,38397
7613,103251,6.5,6851
7614,48445,7.2,10113
7615,89015,7.0,4202
7616,86984,6.8,24786
7617,73636,6.9,9576
7618,103939,7.6,48947
7619,56241,8.1,14254
7620,102467,7.5,719
7621,211718,7.2,2472
7622,166707,7.1,632
7623,180303,5.7,578
7624,105327,6.9,20335
7625,138467,5.9,2546
7626,103016,5.8,7817
7627,119434,6.3,921
7636,105217,6.0,12152
7637,116650,7.0,4485
7638,33436,7.3,3645
7639,160574,5.9,498
7644,166169,7.6,358
7645,99857,7.0,409
