movieId,rating
8425,2.75
8426,3.55
8427,1.5
8444,3.25
8446,3.05
8447,2.9
8448,3.25
8450,2.95
8451,3.45
8452,1.0
8453,2.9
8454,3.7
8455,4.0
8456,4.2
8457,2.9
8458,3.4
8459,3.85
8460,3.4
8461,3.0
8462,3.6
8463,3.45
8464,3.35
8465,2.85
8469,3.3
8477,4.05
8478,3.5
8480,3.05
8481,3.2
8482,3.7
8483,3.15
8484,4.3
8485,3.8
8486,3.35
8487,3.2
8488,2.4
8491,3.95
8492,3.75
8493,3.35
8494,3.6
8495,3.2
8496,3.4
8499,3.2
8500,3.15
8501,3.5
8502,3.3
8503,3.5
8504,3.5
8505,3.4
8506,2.9
8507,3.9
8511,3.75
8512,3.25
8516,3.95
8518,3.45
8519,1.1
8520,3.55
8521,3.7
8522,3.7
8524,2.9
8525,3.25
8526,2.9
8527,2.7
8528,3.1
8529,3.6
8530,3.55
8531,3.3
8532,3.0
8533,3.9
8534,3.55
8535,3.15
8536,
8537,2.8
8540,2.95
8541,3.2
8542,3.7
8543,3.3
8544,3.45
8545,2.0
8571,3.3
8572,3.0
8573,3.25
8574,3.7
8575,3.15
8576,3.2
8577,3.45
8578,2.65
8579,3.65
8580,3.9
8581,3.55
8582,3.95
8583,3.75
8584,3.7
8585,3.15
8586,3.65
8587,3.35
8588,2.75
8589,3.75
8591,3.1
8592,3.2
8593,3.45
8594,3.0
8595,3.75
8596,3.3
8597,2.7
8598,2.75
8599,2.9
8600,3.8
8601,3.45
8602,3.5
8603,3.3
8604,3.25
8605,2.8
8606,2.5
8607,3.95
8608,3.6
8609,3.8
8610,3.2
8611,3.6
8612,3.45
8613,3.0
8614,3.4
8615,2.9
8616,2.85
8617,3.4
8618,3.85
8619,3.2
8620,4.05
8621,3.2
8622,3.5
8623,3.2
8624,3.8
8625,3.5
8626,3.15
8627,2.0
8628,3.05
8629,3.35
8630,0.0
8631,3.3
8632,0.0
8633,3.25
8634,2.9
8635,3.0
8636,3.45
8637,2.15
8638,3.85
8639,2.85
8640,3.1
8641,3.4
8642,2.7
8643,3.15
8644,3.4
8645,3.65
8646,3.0
8647,3.2
8648,3.5
8649,3.45
8650,3.45
8651,3.4
8652,3.25
8653,2.6
8654,2.95
8655,2.65
8656,3.9
8657,3.6
8658,2.1
8659,2.95
8660,3.9
8661,3.5
8662,3.15
8663,2.75
8664,3.7
8665,3.65
8666,2.2
8667,3.45
8668,2.7
8669,3.05
8670,3.85
8671,3.1
8672,3.5
8673,2.9
8674,3.15
8675,3.65
8676,2.05
8677,2.9
8678,2.35
8679,2.45
8680,3.65
8681,3.2
8682,3.25
8683,2.45
8684,4.0
8685,3.15
8686,3.15
8687,1.35
8688,2.6
8689,3.2
8690,3.3
8691,2.95
8692,3.0
8693,3.0
8694,3.95
8695,3.65
8696,3.6
8697,3.05
8698,3.0
8699,3.25
8700,3.6
8701,2.4
8702,2.8
8703,3.0
8704,2.8
8705,2.6
8706,3.15
8707,2.0
8708,2.5
8709,2.75
8710,3.35
8711,3.65
8712,3.7
8713,2.8
8714,2.65
8715,2.85
8716,3.15
8717,2.8
8718,3.65
8719,3.2
8720,2.9
8721,2.4
8722,2.75
8723,1.7
8724,3.9
8725,2.45
8726,2.9
8727,3.3
8728,3.0
8729,3.0
8730,3.35
8731,3.35
8732,3.6
8733,3.1
8734,2.65
8735,3.0
8736,3.45
8737,2.85
8738,3.85
8739,3.95
8740,3.4
8741,2.4
8742,2.3
8743,2.75
8744,2.55
8745,3.4
8746,3.05
8747,2.45
8748,3.85
8749,3.75
8750,3.15
8751,3.75
8752,3.55
8753,4.0
8754,3.4
8755,3.95
8756,2.95
8757,2.7
8758,3.4
8759,3.55
8760,2.4
8761,3.45
8762,3.2
8763,2.8
8764,0.0
8765,3.65
8766,3.05
8767,3.6
8768,3.55
8769,2.65
8770,2.6
8771,3.35
8772,3.65
8773,3.25
8774,3.3
8775,3.25
8776,3.2
8777,2.65
8778,3.35
8779,2.9
8780,3.2
8781,3.15
8782,2.3
8783,3.15
8784,3.6
8785,4.05
8786,3.8
8787,2.95
8788,2.9
8789,2.6
8790,2.25
8791,2.85
8792,2.5
8793,3.35
8794,3.35
8795,3.1
8796,3.2
8797,3.75
8798,3.55
8799,2.65
8800,3.15
8801,3.4
8802,3.05
8803,3.15
8804,3.75
8805,3.2
8806,3.35
8807,3.25
8808,3.2
8809,2.9
8810,2.85
8811,2.85
8812,2.85
8813,2.85
8814,2.7
8815,2.5
8816,3.0
8817,2.4
8818,3.0
8819,2.9
8820,2.7
8821,2.4
8822,2.45
8823,2.25
8824,3.2
8825,2.5
8826,3.25
8827,3.75
8828,3.55
8829,2.3
8830,2.55
8831,2.75
8832,3.1
8833,2.85
8834,2.25
8835,2.8
8836,3.35
8837,2.65
8838,3.4
8839,2.4
8840,3.05
8841,2.95
8842,2.9
8843,2.15
8844,3.85
8845,3.95
8846,2.85
8847,2.55
8848,3.8
8849,2.7
8850,2.95
8851,3.3
8852,3.55
8853,3.0
8854,3.25
8855,2.9
8856,2.4
8857,3.45
8858,2.3
8859,1.1
8860,3.1
8861,3.1
8862,3.2
8863,3.5
8864,2.55
8865,2.9
8866,3.05
8867,2.6
8868,3.0
8869,2.85
8870,2.8
8871,3.05
8872,2.6
8873,3.7
8874,3.8
8875,3.95
8876,3.25
8877,3.0
8878,2.2
8879,3.6
8880,3.55
8881,3.3
8882,3.4
8883,2.85
8884,2.8
8885,3.1
8886,2.7
8887,2.85
8888,2.15
8889,2.65
8890,2.9
8891,2.15
8892,2.45
8893,2.85
8894,2.9
8895,3.25
8896,3.0
8897,3.2
8898,3.2
8899,3.35
8900,3.4
8901,3.2
8902,3.1
8903,2.6
8904,1.8
8905,3.1
8906,3.0
8907,2.95
8908,3.15
8909,1.0
8910,3.1
8911,3.05
8912,2.5
8913,3.1
8914,3.45
8915,3.5
8916,3.05
8917,3.35
8918,3.15
8919,2.9
8920,3.8
8921,3.8
8922,2.95
8923,3.4
8924,3.25
8925,2.85
8926,3.05
8927,2.9
8928,3.55
8929,2.95
8930,3.5
8931,3.2
8932,2.8
8933,3.6
8934,2.9
8935,2.95
8936,3.5
8937,3.45
8938,3.55
8939,3.05
8940,1.65
8941,2.55
8942,2.95
8943,3.25
8944,2.75
8945,3.15
8946,2.7
8947,2.95
8948,2.8
8949,3.55
8950,3.75
8951,3.6
8952,3.4
8953,3.5
8954,3.75
8955,3.05
8956,2.9
8957,3.7
8958,3.65
8959,2.95
8960,4.5
8961,3.8
8962,3.55
8963,3.05
8964,3.25
8965,3.3
8966,3.35
8967,2.5
8968,3.1
8969,3.1
8970,3.65
8971,3.75
8972,3.25
8973,3.65
8974,3.35
8975,0.0
8976,3.15
8977,2.9
8978,2.8
8979,3.5
8980,3.3
8981,3.4
8982,3.35
8983,3.65
8984,3.25
8985,2.9
8986,3.3
8987,3.5
8988,3.35
8989,3.45
8990,3.3
8991,3.2
8992,3.05
8993,3.3
8994,3.35
8995,3.15
8996,2.75
8997,3.3
8998,4.0
8999,3.5
9000,3.7
9001,2.9
9002,3.0
9003,2.55
9004,3.15
9005,3.25
9006,2.8
9007,3.55
9008,3.2
9009,2.5
9010,3.7
9011,3.55
9012,3.3
9013,3.65
9014,3.15
9015,2.0
9016,2.35
9017,2.6
9018,3.75
9019,4.5
25735,2.75
25736,3.45
25737,3.55
25738,3.15
25739,3.25
25741,3.95
25742,3.75
25743,3.15
25744,3.75
25745,0.0
25746,3.3
25747,3.2
25748,3.8
25749,3.15
25750,4.1
25751,3.75
25752,3.6
25753,3.8
25755,3.65
25757,3.2
25759,3.35
25760,0.0
25762,3.8
25763,3.85
25764,4.05
25765,3.65
25766,3.85
25767,3.65
25768,3.3
25769,3.9
25770,3.2
25771,3.75
25773,3.55
25774,3.45
25775,3.6
25777,3.55
25778,3.65
25782,3.55
25783,2.95
25785,3.45
25786,3.5
25787,3.4
25788,3.85
25789,3.4
25792,3.8
25793,3.7
25794,3.5
25795,3.5
25796,2.65
25797,3.8
25798,3.55
25800,3.65
25801,2.85
25802,2.8
25803,2.85
25804,3.25
25805,3.75
25806,2.9
25807,3.35
25808,3.6
25809,2.4
25810,2.95
25811,3.65
25812,3.85
25814,3.55
25816,3.5
25818,3.5
25819,3.2
25820,3.5
25822,3.2
25824,3.4
25825,3.85
25826,3.65
25827,3.75
25828,3.7
25829,1.5
25830,3.45
25831,3.8
25832,3.45
25833,3.6
25834,3.7
25835,3.75
25837,3.55
25839,3.15
25840,4.05
25841,3.55
25842,3.4
25843,3.25
25846,3.3
25850,3.6
25851,4.1
25852,3.65
25854,3.85
25855,3.8
25856,3.65
25858,4.1
25859,3.65
25860,3.65
25861,3.9
25864,3.15
25865,3.75
25866,3.7
25868,3.8
25869,3.5
25870,3.45
25871,3.2
25872,3.8
25874,3.7
25875,3.4
25878,3.35
25879,3.4
25881,3.6
25882,3.7
25884,2.5
25885,3.25
25886,3.6
25887,3.45
25888,3.5
25890,3.55
25891,3.45
25892,3.0
25893,3.35
25894,3.55
25897,2.9
25898,4.15
25899,3.35
25900,3.1
25901,3.4
25902,3.55
25903,3.25
25904,3.4
25905,3.4
25906,3.4
25907,3.25
25908,3.3
25910,3.6
25911,3.7
25912,3.5
25913,3.05
25914,3.45
25915,3.0
25916,3.1
25918,3.9
25919,3.3
25920,3.35
25921,3.55
25922,3.4
25923,3.6
25924,3.6
25926,3.95
25927,3.65
25928,3.0
25929,3.7
25930,3.75
25931,3.2
25932,3.3
25934,3.15
25935,3.0
25936,2.5
25937,3.6
25938,3.45
25940,3.7
25941,4.05
25942,3.55
25943,3.55
25944,3.3
25945,3.55
25946,3.3
25947,3.9
25948,3.45
25950,3.75
25951,3.5
25952,3.6
25954,4.05
25956,3.65
25957,2.35
25959,3.6
25960,3.5
25961,3.6
25962,3.15
25963,4.05
25964,3.3
25965,3.25
25966,3.55
25970,3.3
25971,2.9
25972,3.45
25974,3.55
25975,4.05
25976,3.2
25977,3.3
25979,2.75
25980,3.7
25984,3.8
25986,3.25
25987,3.95
25989,3.5
25990,3.85
25991,3.65
25993,3.65
25994,3.75
25995,3.75
25996,3.6
25998,3.1
25999,3.4
26000,2.55
26001,3.95
26002,3.4
26003,4.1
26005,3.7
26006,3.2
26007,3.8
26008,3.45
26009,4.0
26010,3.05
26012,3.75
26013,2.9
26016,3.5
26018,3.75
26019,3.1
26021,3.0
26022,3.2
26025,3.35
26026,2.0
26027,3.4
26028,3.15
26030,3.1
26033,3.15
26034,3.6
26035,3.3
26038,3.4
26042,2.9
26043,3.55
26044,3.3
26046,2.95
26047,2.3
26048,4.25
26049,4.0
26050,3.55
26051,3.7
26052,3.7
26055,3.85
26056,3.9
26058,2.05
26059,4.15
26062,3.25
26063,2.75
26064,3.95
26066,3.45
26067,2.65
26068,2.65
26070,3.55
26072,3.65
26073,4.15
26074,3.3
26076,3.5
26078,3.95
26079,4.15
26080,1.45
26082,4.2
26083,3.7
26084,3.55
26085,3.45
26086,3.9
26088,3.9
26090,4.15
26093,3.5
26094,3.9
26095,3.25
26096,3.05
26098,1.15
26099,3.15
26100,3.35
26101,3.3
26104,3.4
26106,3.55
26107,3.5
26108,3.45
26109,3.9
26110,3.75
26111,3.7
26112,2.9
26113,3.75
26116,3.65
26117,3.5
26119,3.55
26122,3.95
26123,3.3
26124,3.25
26125,3.55
26127,3.4
26128,3.7
26130,3.1
26131,4.0
26133,3.8
26134,3.15
26136,3.15
26137,3.2
26138,3.85
26139,3.5
26140,2.65
26141,3.3
26142,3.25
26144,3.25
26146,3.2
26147,3.7
26148,3.8
26150,4.15
26151,3.9
26152,3.1
26153,3.4
26155,3.2
26156,3.5
26157,0.95
26158,3.8
26159,3.7
26160,3.2
26162,1.8
26163,3.8
26164,3.4
26167,3.7
26169,3.7
26170,3.6
26171,3.95
26172,3.55
26174,3.15
26175,3.1
26176,3.75
26177,3.3
26178,3.75
26180,3.85
26181,3.4
26183,3.5
26184,4.0
26185,3.4
26187,3.3
26188,3.9
26189,2.8
26191,3.15
26194,3.5
26195,3.2
26197,3.75
26198,3.3
26199,3.25
26203,3.55
26204,3.6
26205,3.5
26206,3.15
26207,3.15
26208,4.05
26209,2.95
26210,3.2
26211,3.3
26213,3.2
26214,2.95
26215,3.3
26216,3.1
26219,3.15
26220,3.25
26221,2.9
26222,3.5
26223,2.65
26225,3.7
26226,2.9
26227,3.3
26228,3.7
26229,2.85
26230,3.1
26231,3.5
26232,3.9
26235,3.0
26236,3.75
26237,3.6
26240,3.55
26241,3.8
26242,3.7
26243,3.4
26245,3.45
26246,3.75
26247,3.4
26248,3.2
26249,3.8
26251,3.8
26252,3.6
26253,3.7
26254,3.05
26255,2.95
26256,3.2
26257,2.65
26258,3.65
26259,3.6
26263,1.0
26265,3.2
26266,2.95
26267,3.1
26268,3.4
26269,3.8
26270,3.85
26271,3.55
26274,3.3
26277,2.35
26280,3.6
26282,3.65
26283,3.6
26285,3.15
26287,3.25
26288,3.4
26289,3.35
26290,3.2
26291,3.9
26294,3.6
26295,2.1
26297,3.25
26299,3.1
26301,3.5
26302,3.55
26303,3.35
26304,3.5
26306,3.45
26307,3.4
26308,3.6
26309,3.3
26312,3.65
26313,3.2
26314,2.65
26315,3.6
26316,3.15
26317,2.55
26318,3.75
26320,2.8
26321,3.35
26322,3.1
26323,2.7
26324,3.55
26325,4.05
26326,3.9
26327,3.2
26333,2.8
26334,3.25
26336,3.1
26337,2.85
26338,3.5
26339,3.1
26340,3.75
26341,2.6
26342,3.45
26343,2.85
26344,3.35
26345,3.05
26346,3.45
26347,3.7
26349,3.3
26350,3.65
26353,3.05
26354,3.5
26356,3.2
26357,3.15
26359,3.8
26360,3.8
26362,3.35
26364,2.75
26365,2.95
26366,3.9
26368,3.25
26369,3.35
26370,3.65
26371,3.15
26372,3.05
26375,3.35
26377,2.9
26378,3.4
26379,
26380,3.2
26383,3.0
26386,3.25
26387,3.7
26388,2.25
26389,3.6
26391,3.25
26392,3.5
26393,3.7
26394,3.15
26395,3.45
26397,3.15
26398,3.4
26399,3.3
26400,3.4
26401,3.4
26402,3.5
26403,3.05
26404,3.65
26409,2.25
26410,3.05
26411,3.85
26413,3.65
26414,3.35
26416,3.25
26417,3.7
26418,3.5
26422,3.7
26424,3.75
26425,3.5
26429,3.1
26430,3.6
26431,3.95
26432,2.75
26433,3.3
26435,3.4
26436,3.15
26438,3.05
26444,3.65
26446,3.5
26448,3.05
26450,2.7
26452,
26453,
26459,3.6
26462,3.5
26463,3.8
26464,3.05
26465,2.65
26467,3.45
26468,2.4
26470,2.5
26471,3.95
26472,3.6
26475,3.3
26476,3.75
26479,2.9
26480,2.7
26481,3.4
26483,3.2
26484,3.15
26485,3.6
26486,3.25
26487,3.25
26488,3.05
26489,2.5
26490,2.4
26491,3.45
26492,3.2
26493,3.35
26494,3.45
26495,2.9
26496,3.65
26497,3.2
26498,3.65
26501,3.45
26502,3.7
26504,3.15
26505,3.25
26507,3.05
26509,3.15
26510,2.8
26512,3.3
26513,2.95
26514,2.8
26515,2.5
26519,3.05
26520,3.5
26521,3.3
26523,2.8
26524,3.75
26526,3.2
26527,3.75
26528,4.15
26529,3.25
26530,2.15
26532,3.0
26536,3.3
26538,3.15
26539,3.3
26540,3.25
26542,2.7
26544,3.35
26546,3.4
26547,3.7
26550,3.95
26551,2.65
26553,2.65
26554,3.3
26555,3.0
26558,2.85
26559,3.15
26560,3.5
26561,3.25
26562,3.3
26564,3.45
26565,3.35
26566,3.0
26567,2.4
26569,3.0
26571,3.25
26574,3.35
26577,2.9
26578,3.85
26580,2.6
26581,3.45
26582,2.6
26585,3.75
26587,
26589,3.6
26590,3.3
26593,3.0
26596,3.9
26597,2.55
26599,3.6
26600,3.3
26602,3.65
26603,3.4
26606,3.7
26608,3.2
26610,3.2
26611,3.75
26612,3.65
26613,2.9
26614,
26615,2.4
26616,3.3
26617,3.5
26622,3.35
26628,2.85
26629,3.0
26630,3.1
26631,3.8
26634,3.5
26638,3.05
26643,3.85
26644,3.95
26645,3.4
26647,3.3
26649,
26655,4.5
26662,3.9
26663,3.65
26664,2.6
26670,3.6
26672,3.15
26674,
26675,3.4
26676,2.95
26677,3.2
26680,3.25
26681,3.9
26682,3.1
26684,2.95
26685,3.55
26686,2.35
26688,2.8
26689,2.85
26690,3.15
26691,3.5
26693,
26694,3.7
26695,2.95
26696,3.05
26698,3.0
26699,4.05
26700,2.9
26701,3.25
26702,3.25
26703,3.35
26704,3.5
26707,3.25
26708,2.6
26710,3.15
26712,3.95
26713,3.7
26714,2.75
26717,2.8
26718,3.5
26719,3.25
26720,3.4
26723,2.4
26724,2.45
26726,3.2
26728,3.15
26729,4.0
26730,2.9
26731,3.15
26732,3.7
26734,2.95
26736,3.4
26737,3.15
26738,3.45
26741,2.25
26743,3.6
26744,2.95
26745,3.05
26746,3.0
26749,3.7
26750,3.25
26751,3.45
26752,2.8
26754,2.6
26755,2.9
26756,4.25
26757,3.6
26758,3.45
26759,3.3
26760,3.7
26761,
26762,3.5
26763,1.35
26764,2.35
26765,3.1
26766,3.2
26767,3.65
26769,3.25
26770,3.3
26774,3.0
26775,2.2
26776,3.85
26777,3.9
26778,2.65
26782,3.05
26784,2.8
26788,3.65
26791,3.15
26792,2.55
26793,3.8
26796,3.75
26797,3.5
26801,3.65
26802,3.6
26803,2.8
26804,
26806,1.9
26809,3.9
26810,3.6
26811,3.25
26812,3.55
26813,3.45
26814,2.1
26815,0.0
26818,3.25
26819,2.9
26822,3.55
26825,2.65
26826,3.6
26827,2.75
26828,2.45
26831,2.8
26834,2.55
26835,3.2
26838,3.25
26840,3.75
26841,2.4
26842,3.55
26843,2.5
26849,
26850,3.45
26851,2.9
26853,2.9
26854,2.45
26856,2.45
26858,3.2
26860,2.6
26861,2.95
26863,2.0
26865,3.7
26868,3.1
26869,3.5
26870,2.7
26871,2.65
26873,3.55
26874,2.3
26875,3.85
26880,2.6
26886,3.25
26887,
26889,2.7
26898,3.5
26900,3.1
26901,3.75
26903,3.9
26908,3.0
26911,2.85
26913,3.4
26914,3.75
26915,3.1
26925,3.35
26928,3.6
26933,2.8
26934,3.5
26937,2.55
26938,3.2
26939,3.75
26940,3.15
26941,4.0
26944,3.15
26945,2.5
26946,3.85
26947,3.45
26948,2.85
26949,2.85
26950,2.9
26954,3.6
26958,3.4
26962,3.0
26964,0.85
26965,3.4
26966,2.95
26968,3.25
26969,2.85
26970,3.05
26973,3.0
26974,3.25
26975,2.75
26976,2.75
26978,1.95
26980,3.25
26981,2.8
26982,3.3
26985,3.35
26989,3.2
26990,2.55
26991,3.5
26992,2.7
26994,3.4
26996,3.15
26998,3.2
26999,3.45
27001,2.65
27002,
27003,2.25
27004,2.35
27005,3.45
27006,3.3
27008,2.25
27009,3.15
27015,3.9
27016,2.65
27018,3.4
27020,3.45
27022,3.55
27027,3.15
27031,2.75
27032,3.35
27033,3.4
27036,
27040,3.05
27044,2.8
27046,3.0
27049,
27050,3.85
27064,3.45
27067,3.75
27070,3.4
27073,3.3
27074,3.25
27075,2.25
27077,2.65
27078,3.75
27081,3.1
27087,3.2
27092,0.0
27093,3.55
27094,3.6
27095,3.6
27096,3.2
27103,3.15
27105,3.0
27108,3.45
27109,3.8
27112,3.35
27114,3.15
27124,3.5
27131,3.3
27132,1.9
27134,2.85
27135,2.75
27136,4.0
27140,2.05
27147,2.9
27152,3.1
27155,3.55
27156,4.2
27158,3.5
27162,3.8
27163,3.85
27164,3.85
27166,2.85
27170,2.45
27171,3.0
27172,3.05
27176,3.95
27178,3.7
27180,
27186,3.65
27189,3.65
27192,2.85
27193,3.05
27197,2.95
27198,3.45
27204,2.1
27205,3.15
27212,2.95
27213,2.2
27215,2.5
27216,3.9
27217,3.6
27220,2.3
27221,3.65
27223,3.5
27232,2.75
27234,1.15
27235,2.85
27236,3.05
27238,3.2
27239,3.0
27246,3.55
27249,2.6
27251,
27253,3.05
27255,3.65
27261,3.4
27263,3.5
27266,3.6
27268,2.8
27271,1.45
27273,2.85
27274,3.1
27276,3.8
27277,2.8
27291,4.15
27292,3.25
27293,2.5
27297,3.3
27298,2.75
27302,3.5
27304,3.65
27305,3.5
27306,3.3
27307,2.25
27309,2.65
27310,2.6
27311,3.8
27313,3.0
27315,3.35
27316,3.45
27317,3.5
27320,3.75
27321,3.6
27322,3.7
27326,3.8
27327,2.4
27328,3.65
27329,3.7
27332,3.25
27334,3.1
27338,3.15
27340,3.2
27343,2.9
27344,3.65
27345,3.15
27347,2.95
27348,2.9
27350,
27351,2.95
27356,3.9
27357,3.55
27359,3.45
27360,2.1
27362,3.8
27365,3.65
27366,3.95
27368,3.7
27369,3.7
27370,3.25
27372,3.45
27373,3.4
27376,3.6
27378,2.5
27382,
27391,3.7
27392,3.0
27395,3.4
27396,2.55
27397,3.9
27402,3.15
27408,3.3
27410,3.55
27411,2.95
27416,3.1
27420,2.4
27423,4.2
27426,2.85
27431,3.45
27432,2.95
27434,2.9
27436,3.1
27441,3.3
27444,2.95
27445,2.5
27447,3.9
27449,3.1
27450,2.45
27451,3.25
27454,3.25
27455,3.25
27456,2.95
27457,2.5
27458,3.1
27459,3.05
27461,2.8
27467,2.8
27468,2.6
27469,3.6
27472,3.0
27473,2.3
27474,3.05
27475,3.3
27477,1.3
27478,3.0
27479,2.6
27480,3.6
27482,2.75
27484,2.15
27485,3.15
27488,3.05
27491,3.2
27496,3.15
27497,3.25
27506,3.5
27509,2.7
27511,3.5
27513,3.5
27515,3.6
27518,3.6
27523,3.75
27524,2.6
27525,3.05
27526,2.5
27528,3.1
27530,3.05
27537,2.95
27539,3.2
27544,3.15
27548,2.05
27549,2.95
27550,3.25
27555,3.1
27563,3.6
27564,3.0
27571,3.35
27573,2.8
27576,3.1
27584,3.25
27587,3.3
27592,3.7
27595,2.25
27598,3.65
27602,1.9
27603,3.15
27604,3.25
27606,2.95
27608,2.95
27611,
27616,2.3
27618,2.35
27619,3.25
27620,3.15
27624,3.5
27626,3.45
27627,3.9
27631,3.4
27636,3.45
27639,3.55
27640,3.05
27641,3.3
27642,2.0
27643,2.95
27644,2.95
27646,3.7
27647,3.75
27648,3.05
27656,2.6
27657,2.65
27658,3.0
27660,3.5
27664,2.7
27667,3.5
27668,3.0
27671,2.9
27674,3.4
27675,2.8
27679,3.7
27683,2.55
27684,4.5
27685,2.65
27689,3.0
27692,3.25
27695,3.25
27699,3.75
27700,3.65
27702,2.65
27703,3.85
27704,2.45
27705,3.0
27706,3.4
27708,
27711,2.95
27713,3.95
27716,3.75
27717,3.1
27718,3.5
27719,2.0
27721,3.65
27722,3.55
27724,
27727,3.75
27728,3.7
27729,3.75
27731,3.6
27734,3.55
27735,2.55
27736,3.7
27738,3.5
27740,3.85
27741,3.9
27742,2.65
27743,3.45
27744,3.55
27746,3.1
27751,
27752,2.95
27754,3.15
27756,2.4
27758,3.5
27759,1.5
27760,3.8
27762,2.65
27764,3.55
27765,2.6
27768,3.0
27769,3.25
27771,3.65
27772,3.3
27773,4.1
27776,2.85
27777,1.9
27778,2.9
27779,2.8
27780,2.85
27781,3.0
27783,3.1
27784,2.95
27786,3.2
27787,3.55
27788,3.45
27790,3.15
27792,3.8
27793,1.95
27797,3.65
27798,3.15
27799,2.65
27800,3.85
27801,3.55
27802,3.55
27803,3.75
27805,2.8
27808,2.9
27811,3.15
27812,3.2
27815,3.8
27816,3.25
27818,3.1
27820,3.9
27821,3.15
27822,2.7
27823,2.5
27824,3.25
27826,3.2
27827,3.45
27828,3.35
27829,3.3
27830,2.9
27831,3.55
27833,3.1
27834,3.85
27835,3.3
27837,2.95
27838,3.4
27839,2.8
27840,2.5
27841,4.3
27843,3.9
27846,3.95
27847,3.35
27849,2.95
27850,3.55
27851,3.3
27856,3.2
27857,3.65
27858,3.7
27862,3.85
27864,2.55
27865,3.3
27866,3.85
27867,3.25
27869,3.75
27871,3.8
27873,3.4
27874,2.6
27875,3.05
27876,3.4
27878,3.55
27879,3.6
27881,1.65
27882,4.0
27883,3.5
27884,3.1
27887,2.25
27888,2.2
27889,1.55
27891,3.5
27899,2.75
27903,2.75
27904,3.4
27905,2.95
27909,3.55
27911,3.4
27912,3.65
27914,2.8
27919,2.15
27922,4.0
30659,2.95
30695,3.0
30698,2.65
30701,3.7
30707,3.95
30712,3.65
30721,3.45
30723,3.35
30742,3.45
30745,3.55
30747,3.3
30749,3.85
30764,3.55
30767,3.3
30776,3.6
30781,3.0
30783,3.8
30791,2.65
30793,3.45
30798,3.15
30800,3.05
30803,3.9
30808,3.25
30810,3.6
30812,3.55
30816,3.6
30818,3.2
30820,3.45
30822,2.95
30825,3.1
30846,3.35
30848,3.45
30850,3.45
30854,3.35
30856,3.55
30861,3.3
30863,3.55
30867,3.6
30883,2.15
30890,3.3
30892,3.6
30894,2.8
30896,2.55
30898,3.2
30905,3.7
30942,2.95
30949,3.9
30952,3.45
30954,3.25
30958,3.4
30970,3.05
30977,2.4
30981,2.9
30991,
30994,3.05
30996,3.0
31000,2.75
31004,3.05
31011,3.7
31026,
31030,3.55
31032,2.65
31035,3.25
31038,3.1
31040,3.55
31042,3.4
31045,2.85
31047,2.15
31049,3.15
31053,2.4
31060,2.0
31079,2.55
31083,2.4
31086,3.65
31090,3.35
31101,3.25
31104,3.35
31107,3.55
31109,3.35
31112,3.2
31114,3.15
31116,3.65
31123,3.4
31133,2.95
31140,3.8
31148,3.85
31150,3.3
31152,3.9
31154,3.15
31156,3.55
31158,2.65
31160,3.5
31162,3.4
31165,3.15
31184,3.45
31188,3.65
31193,
31195,3.45
31201,3.3
31203,2.8
31205,2.75
31221,2.4
31223,2.6
31225,3.7
31247,3.1
31251,2.95
31255,3.25
31258,3.9
31260,3.45
31263,3.3
31267,3.4
31270,3.2
31284,2.95
31290,2.3
31297,3.6
31309,4.0
31330,3.45
31337,3.6
31340,3.15
31342,2.65
31347,3.5
31349,3.4
31351,3.85
31353,3.65
31359,3.35
31362,2.5
31364,4.05
31367,2.85
31374,3.65
31389,2.8
31408,3.5
31410,3.9
31413,3.4
31420,3.05
31422,2.65
31424,1.6
31427,3.15
31429,3.25
31431,2.4
31433,3.25
31435,3.7
31437,4.05
31445,2.95
31447,2.7
31467,2.85
31469,3.3
31474,3.8
31485,3.55
31487,3.9
31490,3.15
31494,3.5
31498,2.45
31502,
31522,3.8
31524,3.7
31528,3.6
31535,1.9
31539,3.3
31545,4.15
31547,4.05
31549,3.4
31553,2.0
31555,1.9
31577,2.8
31584,3.25
31588,3.75
31590,3.5
31594,4.15
31598,2.85
31600,3.05
31606,3.0
31610,3.25
31613,2.75
31617,3.45
31619,2.35
31628,2.95
31636,2.85
31638,3.0
31645,3.3
31647,2.95
31649,3.5
31655,3.0
31658,4.15
31660,3.4
31664,3.05
31672,3.5
31680,3.75
31682,3.6
31685,3.2
31687,3.25
31689,3.4
31692,3.0
31694,3.25
31696,3.35
31698,1.9
31700,3.15
31702,3.75
31705,3.35
31724,2.15
31737,3.6
31742,3.35
31747,3.15
31750,3.1
31770,3.7
31785,3.45
31793,2.95
31797,3.0
31804,3.1
31807,3.1
31813,3.5
31826,3.35
31847,3.25
31851,3.55
31854,3.4
31856,3.3
31867,2.7
31869,3.05
31878,3.6
31881,3.15
31889,3.55
31892,2.8
31894,3.35
31900,3.3
31903,3.75
31907,2.4
31909,2.7
31915,3.85
31921,3.35
31923,3.5
31925,3.05
31930,3.7
31932,3.3
31934,3.65
31948,3.35
31950,3.6
31952,3.7
31954,4.0
31956,3.1
31960,2.4
31963,3.7
31973,3.8
31975,2.95
31983,3.7
31991,3.2
31998,2.3
32002,2.55
32009,3.25
32011,2.65
32013,3.65
32015,1.5
32017,2.95
32019,2.7
32022,3.05
32025,3.45
32029,3.15
32031,3.1
32049,3.0
32056,1.5
